,tag,team_name,performance_id,game_id,player_id,shots,goals,saves,assists,score,mvp,shooting_percentage,bpm,bcpm,avg_amount,amount_collected,amount_stolen,amount_collected_big,amount_stolen_big,amount_collected_small,amount_stolen_small,count_collected_big,count_stolen_big,count_collected_small,count_stolen_small,amount_overfill,amount_overfill_stolen,amount_used_while_supersonic,time_zero_boost,percent_zero_boost,time_full_boost,percent_full_boost,time_boost_0_25,time_boost_25_50,time_boost_50_75,time_boost_75_100,percent_boost_0_25,percent_boost_25_50,percent_boost_50_75,percent_boost_75_100,avg_speed,total_distance,time_supersonic_speed,time_boost_speed,time_slow_speed,time_ground,time_low_air,time_high_air,time_powerslide,count_powerslide,avg_powerslide_duration,avg_speed_percentage,percent_slow_speed,percent_boost_speed,percent_supersonic_speed,percent_ground,percent_low_air,percent_high_air,avg_distance_to_ball,avg_distance_to_ball_possession,avg_distance_to_ball_no_possession,avg_distance_to_mates,time_defensive_third,time_neutral_third,time_offensive_third,time_defensive_half,time_offensive_half,time_behind_ball,time_infront_ball,time_most_back,time_most_forward,goals_against_while_last_defender,time_closest_to_ball,time_farthest_from_ball,percent_defensive_third,percent_offensive_third,percent_neutral_third,percent_defensive_half,percent_offensive_half,percent_behind_ball,percent_infront_ball,percent_most_back,percent_most_forward,percent_closest_to_ball,percent_farthest_from_ball,inflicted,taken,car_id,roster_id,match_id,join_id,goal_participation
104,Cheese (American Player),INTEGRITY ESPORTS,8399.076923076924,1399.2307692307693,19.0,2.0,0.15384615384615385,2.230769230769231,0.38461538461538464,345.2307692307692,0.15384615384615385,5.384615384615385,401.61538461538464,408.29950769230766,47.89076923076924,2362.6923076923076,373.3076923076923,1623.3846153846155,217.30769230769232,739.3076923076923,156.0,19.384615384615383,2.4615384615384617,66.0,13.76923076923077,343.9230769230769,31.46153846153846,373.0769230769231,46.47769230769231,13.473250653846154,52.39076923076922,14.98258792307692,120.27,76.56153846153846,61.559230769230766,89.6946153846154,34.585862692307686,21.98755015384615,17.609747076923078,25.816842384615384,1506.7692307692307,509674.1538461539,47.13230769230769,139.7669230769231,168.43538461538463,215.4261538461538,117.31615384615384,22.59307692307692,7.945384615384617,60.84615384615385,0.13076923076923075,65.51170492307693,47.44559323076923,39.29799669230769,13.256408307692308,60.612992999999996,32.96221492307693,6.424793907692308,3153.3076923076924,3100.3846153846152,3204.3846153846152,3950.5384615384614,203.0653846153846,100.05307692307694,52.21615384615385,259.70846153846156,95.62615384615384,263.46769230769235,91.8676923076923,136.19230769230768,103.25384615384615,1.0769230769230769,106.91538461538462,128.35384615384612,57.30939038461539,14.552761461538465,28.13784746153846,73.2876083076923,26.712392076923077,74.19785407692308,25.802144461538465,39.13748046153846,29.820441769230765,30.89578046153846,37.00334153846154,0.7692307692307693,1.3846153846153846,1334.076923076923,73.0,315.3076923076923,19.0,0.2371794871794872
105,Cheese (American Player),PITTSBURGH KNIGHTS,944.05,157.0,19.0,2.6,0.5,2.05,0.65,371.75,0.05,21.4166664,465.8,471.355496,48.935500000000005,2696.45,608.0,1981.8,384.55,714.65,223.45,22.9,4.5,62.05,18.35,328.65,65.95,487.85,57.430499999999995,16.76023265,34.564,10.05862221,131.6145,73.041,58.182,85.54400000000001,37.77720574999999,20.9566933,16.63323295,24.632868300000002,1606.75,538950.55,64.98,147.30700000000002,144.62949999999998,201.94350000000003,130.54850000000002,24.4205,8.0895,66.75,0.12100000000000002,69.8586955,40.52046235,41.28632135,18.193216325,56.619617950000006,36.543083399999986,6.8372986,2910.15,2776.55,3032.95,3903.35,166.98700000000002,118.502,71.42600000000002,229.37450000000004,127.53749999999995,251.14749999999998,105.76500000000001,108.51499999999999,125.75999999999999,0.7,123.48999999999998,111.28999999999999,46.883312149999995,19.944501350000003,33.17218485000001,64.35446715000002,35.6455326,70.27555305,29.7244471,31.6493883,36.668742599999995,35.9851762,32.47127775,1.0,0.75,236.05,6.0,34.05,19.0,0.5291666666666666
106,Chicago,G2 ESPORTS,44403.666666666664,7339.2844827586205,5.0,3.406609195402299,0.8318965517241379,1.4209770114942528,0.6077586206896551,392.6307471264368,0.22844827586206898,23.990774708333326,436.0057471264368,444.9484773994256,48.36393678160926,2625.4109195402298,690.8189655172414,1837.3117816091954,410.8318965517241,788.0991379310345,279.98706896551727,22.001436781609197,4.943965517241379,68.47844827586206,24.158045977011493,372.9324712643678,85.49712643678161,379.35632183908046,49.22814655172414,13.86173676020116,42.09787356321835,11.88028245977011,126.43862068965507,79.61149425287363,61.81040229885053,89.28833333333328,35.43757056752873,22.306646419540254,17.304659138649424,24.951123781609205,1629.6695402298851,564198.0775862068,71.82945402298851,152.5655316091954,140.32129310344817,197.12314655172426,144.25797413793103,23.334727011494248,7.509525862068963,89.66810344827586,0.08397988505747164,70.85519743103454,38.42771206465516,41.814954264367785,19.757333671695402,54.0019378247127,39.5932300977012,6.404832042672405,2841.5790229885056,2701.1954022988507,2983.5057471264367,3757.972701149425,157.31892241379325,120.0446839080459,87.35264367816094,219.44166666666692,145.27393678160925,261.431393678161,103.28452586206907,114.46408045977002,123.0872126436781,0.5890804597701149,122.2524425287355,115.2880747126437,43.12005389367816,23.993163250718393,32.88678282758624,60.12690680459767,39.873093135057495,71.67062788936782,28.329372387931002,32.3103310560345,34.7948288591954,34.5304205316092,32.573027432471264,1.4339080459770115,1.1867816091954022,44.293103448275865,475.0818965517241,1753.7988505747126,5.0,0.592390188834155
107,Chippy,DENIED,93927.51020408163,15650.632653061224,182.0,2.7755102040816326,0.8163265306122449,1.836734693877551,0.46938775510204084,392.9591836734694,0.14285714285714285,28.532555571428567,468.1224489795918,481.8842916326531,47.36999999999999,2877.061224489796,765.469387755102,1953.469387755102,490.1020408163265,923.5918367346939,275.3673469387755,22.93877551020408,5.795918367346939,78.28571428571429,23.244897959183675,333.1224489795918,83.0204081632653,411.46938775510205,47.49734693877553,13.366186689795914,25.39224489795918,7.0805786775510215,139.54326530612244,84.30326530612243,63.21387755102041,77.38081632653065,38.4261003877551,23.031588653061224,17.2499976122449,21.292312591836737,1588.469387755102,556524.6530612245,64.25367346938773,150.8008163265306,154.23551020408166,210.25714285714287,136.71224489795918,22.321020408163257,11.032857142857141,100.14285714285714,0.11000000000000004,69.06388648979592,41.61531614285715,40.93283940816327,17.451844581632656,56.85440118367348,37.0646572244898,6.080941681632651,2876.918367346939,2698.3673469387754,3037.816326530612,3767.530612244898,174.40244897959178,119.55959183673471,75.32836734693876,241.416530612245,127.87183673469389,259.0932653061224,110.19775510204084,109.95510204081631,135.02040816326533,0.4489795918367347,124.68775510204082,115.84081632653057,47.13618844897959,20.364302326530616,32.49950834693878,65.39693702040813,34.603063020408165,70.06671034693878,29.93328928571429,30.69149365306121,37.70935820408163,34.800001755102045,32.31209997959183,0.9387755102040817,1.1224489795918366,1327.3877551020407,1666.0,3754.469387755102,182.0,0.552721088435374
108,Chippy,DRILLERS AND TRAPPERS,101233.93333333333,16868.466666666667,182.0,1.8,0.6666666666666666,1.3333333333333333,0.13333333333333333,324.4,0.2,35.55555546666666,437.2,444.11243599999995,47.45799999999999,2607.0,585.3333333333334,1740.8666666666666,364.93333333333334,866.1333333333333,220.4,20.866666666666667,4.4,74.86666666666666,19.0,344.0,77.13333333333334,354.1333333333333,43.937333333333335,12.341392280000003,32.09933333333333,9.100152346666667,135.61866666666668,79.41599999999998,64.50733333333334,76.28666666666666,37.986113933333336,22.121020666666663,18.2042574,21.688607866666665,1518.4,522938.86666666664,53.52666666666667,138.906,170.49599999999998,209.2113333333333,125.94333333333336,27.77466666666667,11.260666666666667,100.66666666666667,0.11266666666666666,66.01739146666668,46.74768846666666,38.373641799999994,14.878670333333332,57.74715760000001,34.649862066666664,7.602980893333335,3019.133333333333,2899.4,3127.133333333333,3823.4666666666667,181.05533333333335,116.762,65.11066666666667,246.06866666666664,116.85999999999999,261.056,101.87400000000002,118.9066666666667,123.45333333333335,0.8,122.09333333333333,120.39999999999996,49.59380973333334,18.066338799999997,32.339851333333336,67.55877393333334,32.441225466666666,71.96984160000002,28.0301566,33.69936106666667,35.008168533333325,34.62525346666666,34.050647,1.3333333333333333,1.0666666666666667,23.0,1750.0,4055.4,182.0,0.4222222222222222
109,Chippy,FIERCE ESPORTS,97623.0,16266.42857142857,182.0,2.342857142857143,0.34285714285714286,1.4285714285714286,0.34285714285714286,316.77142857142854,0.11428571428571428,11.71428554285714,462.51428571428573,474.0152297142857,50.38228571428571,2866.8571428571427,741.1142857142858,1943.0285714285715,483.77142857142854,923.8285714285714,257.34285714285716,22.885714285714286,5.514285714285714,80.51428571428572,21.62857142857143,353.54285714285714,66.22857142857143,421.8857142857143,42.63571428571427,11.889483114285715,32.556000000000004,9.003053800000002,128.2825714285714,80.29314285714285,69.34885714285714,88.76314285714284,35.03087251428571,21.865875871428575,18.962871200000002,24.140380571428576,1566.857142857143,554895.3714285714,63.166,148.17285714285714,159.64485714285715,209.08228571428572,138.27714285714288,23.624,12.40857142857143,104.0,0.1182857142857143,68.12422297142857,43.08769868571429,39.75259185714286,17.159710428571433,56.39290771428572,37.35943285714286,6.247660634285714,2996.285714285714,2828.1428571428573,3145.3142857142857,3813.942857142857,178.4308571428571,121.55828571428574,70.99542857142858,246.6368571428571,124.34628571428568,259.22371428571427,111.75999999999999,113.1142857142857,141.50857142857146,0.4857142857142857,125.70571428571428,121.91714285714286,47.94173125714286,19.274216542857143,32.784051628571426,66.26349097142858,33.736510457142856,69.8248108857143,30.175188142857138,31.330689542857137,39.02360811428572,34.617292257142864,33.425925771428574,1.1428571428571428,0.8285714285714286,631.7142857142857,1707.0,3906.114285714286,182.0,0.29571428571428576
110,Chippy,TEAM SINGULARITY,13926.578947368422,2320.3684210526317,182.0,2.3157894736842106,0.21052631578947367,1.2105263157894737,0.42105263157894735,288.1578947368421,0.0,8.333333263157893,441.0,455.68573,47.06473684210526,2602.5263157894738,596.2105263157895,1817.7894736842106,381.3157894736842,784.7368421052631,214.89473684210526,21.31578947368421,4.368421052631579,67.26315789473684,18.68421052631579,318.2631578947368,56.21052631578947,368.1578947368421,45.097368421052636,13.021608710526316,27.167894736842108,7.9585398736842095,130.9842105263158,74.64684210526316,62.484736842105264,77.05263157894736,37.914751894736845,21.758652526315792,18.045432684210528,22.28116484210526,1520.0,507354.2105263158,53.7378947368421,132.37105263157895,165.73473684210524,199.49684210526317,130.92473684210526,21.42421052631579,10.503684210526314,90.63157894736842,0.11578947368421054,66.08695684210527,47.11612331578947,37.62403294736843,15.259844105263154,56.63791710526316,37.23502278947369,6.127058157894737,2839.157894736842,2716.684210526316,2949.7894736842104,3661.4210526315787,177.38000000000002,107.17894736842103,67.28736842105265,236.05105263157895,115.79368421052631,241.5357894736842,110.30894736842104,112.58421052631579,124.66315789473686,0.47368421052631576,116.71052631578948,118.10526315789474,50.24224647368421,19.229290815789476,30.528464368421055,66.92680436842106,33.07319731578948,68.57762668421053,31.422374842105263,32.88985499999999,36.466293315789464,34.04036052631579,34.51733173684211,1.2105263157894737,1.4736842105263157,23.0,122.0,526.1052631578947,182.0,0.3114035087719298
111,Chippy,WYLDE,90358.5,15055.777777777777,182.0,1.8888888888888888,0.5,1.6111111111111112,0.3333333333333333,318.94444444444446,0.0,33.79629622222222,454.6111111111111,466.43987611111123,45.80333333333334,2813.6666666666665,862.2222222222222,1897.5,537.3888888888889,916.1666666666666,324.8333333333333,21.88888888888889,6.166666666666667,79.5,28.11111111111111,291.44444444444446,80.55555555555556,455.05555555555554,43.87444444444445,12.20447205555556,25.283888888888892,6.907472733333334,140.5844444444445,84.13833333333335,69.69833333333332,75.28277777777777,38.38023577777778,22.861059500000003,18.598593833333336,20.160108555555553,1574.8333333333333,560345.9444444445,65.56333333333333,146.005,163.00222222222223,217.9694444444445,137.7255555555556,18.876111111111115,11.500555555555556,102.66666666666667,0.11111111111111113,68.47101533333334,43.34665194444444,38.93262883333334,17.72071938888889,58.015431888888884,37.000278277777774,4.984290688888888,2833.222222222222,2650.5,3015.4444444444443,3721.6666666666665,163.975,122.22055555555556,88.37611111111113,229.095,145.47666666666666,252.86388888888885,121.70555555555555,106.1222222222222,138.48888888888894,0.5,123.38888888888889,115.69444444444444,43.98282461111111,23.485079,32.532095944444436,61.33264766666667,38.667353722222224,67.47487277777778,32.52512666666667,28.98302177777778,38.46857961111111,34.226423611111116,31.59356038888889,1.3333333333333333,0.6666666666666666,3100.3888888888887,1652.0,3614.1666666666665,182.0,0.48148148148148145
112,Chronic,OSTYN,70729.64285714286,11784.92857142857,27.0,1.8571428571428572,0.42857142857142855,2.142857142857143,0.21428571428571427,355.2857142857143,0.07142857142857142,12.142856857142858,392.57142857142856,399.93080357142856,48.022142857142846,2221.6428571428573,297.7142857142857,1551.0,171.28571428571428,670.6428571428571,126.42857142857143,18.142857142857142,1.8571428571428572,55.285714285714285,11.357142857142858,254.92857142857142,16.071428571428573,286.42857142857144,50.701428571428565,15.193731678571426,36.50142857142857,10.974100214285713,124.47928571428572,65.88214285714285,54.27214285714285,91.48428571428572,36.9475175,19.570684357142856,16.18768014285714,27.294119428571424,1455.2857142857142,472869.85714285716,42.32428571428572,122.84142857142855,178.88928571428573,185.5635714285714,136.6092857142857,21.88,5.304285714285714,40.5,0.13142857142857145,63.273291571428565,52.138061071428574,35.71314364285714,12.148796071428572,53.97600285714285,39.65895071428571,6.365046657142856,2770.214285714286,2642.9285714285716,2876.785714285714,3498.8571428571427,186.47499999999997,101.19142857142856,56.38857142857143,242.335,101.72000000000001,249.85285714285715,94.20142857142856,125.0642857142857,105.25714285714287,1.2857142857142858,115.22142857142856,111.95714285714288,54.14542885714285,16.433869357142857,29.420703428571425,70.34967864285713,29.650321357142854,72.63029592857143,27.36970414285714,37.57564657142857,31.660475071428575,34.62249807142857,33.6168785,0.35714285714285715,1.0,23.0,1503.0,2820.6428571428573,27.0,0.3
113,Chronic,RANDOMS,1849.6896551724137,308.13793103448273,27.0,2.9655172413793105,0.5172413793103449,2.2413793103448274,0.3793103448275862,382.86206896551727,0.1724137931034483,15.249041827586208,391.7931034482759,402.49865689655167,49.39551724137931,2381.448275862069,510.2758620689655,1642.2413793103449,305.2413793103448,739.2068965517242,205.0344827586207,19.79310344827586,3.5172413793103448,63.0,17.379310344827587,346.9310344827586,49.793103448275865,296.44827586206895,41.47034482758622,11.852678672413795,40.711724137931036,11.358375241379308,119.65551724137931,80.8651724137931,63.43103448275861,92.15344827586203,33.78682493103448,22.582227103448275,17.695642965517244,25.935305275862067,1485.7931034482758,515652.8275862069,49.93448275862069,132.81344827586204,181.44206896551722,199.70068965517243,140.03517241379316,24.452758620689654,6.889655172413794,52.03448275862069,0.1327586206896552,64.59970055172413,49.71846062068965,36.54756396551724,13.733975689655175,54.91904141379311,38.32929489655173,6.751663320689656,2772.9655172413795,2672.2758620689656,2864.6206896551726,3623.862068965517,185.51103448275865,109.6562068965517,69.02206896551722,243.72862068965523,120.4603448275862,268.03172413793106,96.15689655172416,119.06206896551723,121.47931034482757,0.4827586206896552,128.43103448275863,112.22413793103446,50.8863845862069,18.971634931034487,30.141980448275863,66.8732635862069,33.12673744827586,73.44392910344827,26.556070241379313,33.47849010344828,34.21831403448275,36.09196424137931,31.67072127586207,0.7241379310344828,1.3103448275862069,23.0,9.0,69.24137931034483,27.0,0.4798850574712644
114,Chronic,STROMBOLI,79356.46666666666,13222.633333333333,27.0,2.066666666666667,0.3333333333333333,1.9,0.26666666666666666,349.6333333333333,0.13333333333333333,16.111110933333332,372.0,379.71774999999997,49.89300000000001,2203.5666666666666,375.6666666666667,1502.8666666666666,214.23333333333332,700.7,161.43333333333334,18.166666666666668,2.466666666666667,59.733333333333334,14.266666666666667,312.1666666666667,30.6,251.63333333333333,47.78966666666667,13.751287503333335,42.727999999999994,12.225248310000007,120.11433333333335,68.80633333333334,62.63200000000001,96.02033333333335,34.632768500000005,19.833587333333337,17.946382633333332,27.587261199999997,1458.0666666666666,496100.4,44.92300000000001,129.72966666666667,181.71133333333336,192.3473333333333,141.971,22.04533333333333,5.577333333333333,40.766666666666666,0.13899999999999998,63.39420253333334,51.08749146666667,36.34217723333334,12.57033185,53.95706883333334,39.81597080000001,6.226961756666668,2922.4333333333334,2898.1,2949.6666666666665,3687.8333333333335,194.98566666666667,102.23466666666667,59.14366666666665,249.8713333333334,106.49266666666666,270.2486666666667,86.11566666666666,139.43666666666664,99.19666666666667,0.5333333333333333,115.22000000000001,116.3,54.863825299999995,16.512452949999997,28.623720799999997,70.24380123333334,29.75619866666667,75.7404603333333,24.2595406,40.1600238,28.498936300000004,33.11546116666667,33.46650393333333,0.7,1.2,1128.5333333333333,1552.0,3165.766666666667,27.0,0.3
115,Ckeno,TEAM ESPIONAGE,59079.42105263158,9843.342105263158,744.0,2.9473684210526314,0.6842105263157895,1.6578947368421053,0.47368421052631576,389.89473684210526,0.10526315789473684,25.22869655263158,365.9736842105263,377.4312415789474,46.92026315789473,2268.157894736842,379.0,1682.078947368421,233.47368421052633,586.078947368421,145.52631578947367,19.63157894736842,2.8684210526315788,51.60526315789474,12.894736842105264,288.1578947368421,53.76315789473684,280.7631578947368,50.13,13.980720499999997,54.24315789473684,14.83534937631579,135.29342105263163,72.42657894736844,61.43789473684211,92.56000000000002,37.52475318421052,20.104705013157897,16.85895298684211,25.511587973684215,1505.2894736842106,527720.8684210526,53.49315789473685,136.57736842105265,184.4478947368421,218.29131578947363,135.92631578947365,20.298947368421054,5.658947368421055,43.63157894736842,0.1305263157894737,65.44736852631577,48.96597186842106,36.59402405263158,14.440004039473683,58.162979026315774,36.38348815789473,5.453532223684211,2767.6052631578946,2654.0526315789475,2866.8947368421054,3521.7368421052633,197.12447368421053,110.41,66.98289473684213,258.0607894736842,116.45657894736841,265.7684210526316,108.74815789473682,116.00526315789476,127.02368421052631,0.9473684210526315,126.69473684210526,121.18157894736841,52.645455947368426,17.928599552631578,29.425945473684212,68.95331489473683,31.04668547368421,70.85092197368421,29.14907860526316,32.07411842105264,35.18218902631579,35.19626749999999,33.50685602631578,0.7894736842105263,0.9736842105263158,32.973684210526315,1311.0,2351.684210526316,744.0,0.45162907268170427
116,Cloud,NUMB THUMB DUMB,96976.57142857143,16158.92857142857,984.0,3.0,0.42857142857142855,2.357142857142857,0.7857142857142857,447.85714285714283,0.07142857142857142,16.964285428571426,347.35714285714283,358.81931857142865,48.74571428571429,2609.0,610.4285714285714,1632.9285714285713,319.92857142857144,976.0714285714286,290.5,20.0,3.7142857142857144,83.78571428571429,25.071428571428573,385.57142857142856,56.07142857142857,360.7857142857143,46.56071428571429,10.789197149999998,40.01428571428573,8.93243367857143,150.22428571428574,105.45714285714283,81.48571428571428,103.7585714285714,34.01901242857143,24.153742142857144,18.3840465,23.443199642857138,1511.857142857143,648571.9285714285,56.403571428571425,173.9364285714286,219.4935714285714,258.65285714285716,165.77285714285713,25.406428571428574,8.891428571428571,78.78571428571429,0.11357142857142857,65.73292014285714,48.772660571428574,38.419478928571436,12.807858785714286,57.419348571428564,36.81902185714286,5.761627342857143,2867.0,2811.214285714286,2921.714285714286,3731.8571428571427,215.75142857142856,145.36714285714285,88.7157142857143,293.0421428571429,156.78785714285715,314.3478571428571,135.48642857142858,148.09285714285713,153.57857142857142,0.7857142857142857,152.15714285714284,147.70714285714286,47.52925957142857,20.110725285714285,32.36001564285714,64.54078364285715,35.45921842857143,69.90585064285713,30.09414914285714,33.975597571428565,34.97579871428572,34.68806721428572,33.62304,1.6428571428571428,1.7142857142857142,23.0,1704.0,3879.4285714285716,984.0,0.4928571428571429
117,Comm,ADEPT,81141.52857142857,13520.114285714286,7.0,2.7,0.5714285714285714,2.1714285714285713,0.6571428571428571,414.64285714285717,0.17142857142857143,21.659863728571427,411.04285714285714,417.72354785714293,50.00757142857142,2400.157142857143,485.45714285714286,1624.7714285714285,269.3,775.3857142857142,216.15714285714284,19.9,3.2142857142857144,68.27142857142857,19.2,359.75714285714287,50.52857142857143,475.9,34.30114285714286,9.974712888571432,28.988857142857142,8.412017508571429,119.59171428571432,84.04757142857143,64.81814285714286,78.98085714285712,34.412305571428575,24.24976337142856,18.642957721428584,22.694973342857146,1515.0857142857142,510489.1142857143,50.95342857142855,137.25785714285712,167.6842857142857,210.43057142857145,124.13928571428572,21.326999999999998,7.559571428571428,66.74285714285715,0.11314285714285717,65.87329177142854,47.11923147142857,38.60802435714286,14.272743885714283,59.11636098571428,34.889635714285724,5.994002837142856,2784.114285714286,2636.8,2920.6857142857143,3652.2,172.95557142857143,115.81700000000001,67.12299999999999,235.44514285714286,120.45128571428572,255.78342857142857,100.11371428571427,118.50571428571428,113.54142857142857,0.8285714285714286,122.00428571428573,108.18285714285712,48.59056441428572,18.87066292142857,32.53877225714286,66.16380975714287,33.83618987142857,71.8311988142857,28.168801857142853,34.408789857142864,33.00436077142857,35.43906575714284,31.45564652857143,1.3,0.8857142857142857,23.0,1550.0,3241.5285714285715,7.0,0.5747619047619048
118,Comm,VERSION1,36896.42154566745,6105.299765807962,7.0,2.503512880562061,0.5690866510538641,1.68384074941452,0.5292740046838408,360.5503512880562,0.15456674473067916,22.56969979625294,434.807962529274,440.1984333021076,47.70009367681496,2584.501170960187,605.0889929742389,1758.5807962529275,365.0023419203747,825.92037470726,240.08665105386416,21.072599531615925,4.259953161592506,71.26463700234191,20.824355971896956,346.6791569086651,59.50819672131148,598.9648711943794,43.10810304449649,12.249055665573778,29.47327868852461,8.374215816159253,135.20159250585482,83.71430913348945,56.15449648711948,77.41028103044495,38.39228288758783,23.767380731850125,15.882264240749402,21.958071871194367,1550.8056206088993,534128.2295081967,59.39463700234187,140.71850117096017,161.29318501170954,214.95112412177983,123.29035128805627,23.164824355971877,7.5820374707259885,71.82435597189695,0.10543325526932094,67.42633125526933,44.62554318032786,38.92720478922714,16.447252261124138,59.49105054566744,34.103359156908624,6.40559042576113,2837.5222482435597,2705.501170960187,2962.5105386416863,3696.009367681499,170.2900936768149,116.89124121779865,74.22510538641686,233.28259953161572,128.12353629976573,253.47868852459018,107.9280796252928,108.8177985948478,131.41733021077292,0.477751756440281,121.01779859484786,116.77142857142864,47.117808805620605,20.5479431793911,32.33424791334894,64.53413877751765,35.46586155269321,70.08531589929743,29.91468411241218,30.834026437939112,37.35678611241219,34.34079725292738,33.20292577751757,2.0,1.2224824355971897,402.1990632318501,36.468384074941454,1456.7423887587822,7.0,0.5127485967064421
119,Compact,ASCENDING LEGENDS,101221.2,16866.2,980.0,2.0,0.3,1.4,0.2,270.0,0.0,13.333333199999998,386.8,397.07089899999994,49.253,2217.8,316.7,1582.0,185.2,635.8,131.5,18.6,2.0,54.3,11.7,295.2,18.5,127.7,54.641,16.2949311,29.726999999999997,8.907450229999998,135.052,56.51400000000001,53.427,86.66599999999998,40.770815999999996,17.058256200000002,16.0710592,26.099870400000004,1536.6,497868.7,44.26200000000001,152.252,150.52700000000002,181.71200000000002,139.35700000000003,25.970999999999993,4.9590000000000005,46.7,0.10899999999999999,66.808696,43.357917,43.895735,12.7463458,52.299266,40.16078590000001,7.53994745,3056.2,2959.4,3127.5,3828.4,180.601,109.87899999999999,56.562,242.39900000000003,104.643,238.16200000000003,108.87899999999999,122.9,115.9,0.9,109.88,126.8,52.02786510000001,16.279743199999995,31.6923909,69.83084550000001,30.169152000000004,68.618789,31.3812114,36.616269,34.6743493,32.819261999999995,37.8853132,0.3,1.0,23.0,1749.0,4055.0,980.0,0.36666666666666664
120,Compact,GAME FIST,97106.23529411765,16180.29411764706,980.0,3.6470588235294117,0.8823529411764706,2.1176470588235294,0.29411764705882354,463.7647058823529,0.11764705882352941,27.35294082352941,408.1764705882353,418.49772882352937,47.08823529411766,2620.176470588235,590.8823529411765,1931.7058823529412,382.94117647058823,688.4705882352941,207.94117647058823,23.647058823529413,4.470588235294118,58.76470588235294,17.764705882352942,431.11764705882354,61.0,232.52941176470588,60.63294117647059,16.201749294117647,35.422941176470594,9.303071352941178,150.5964705882353,74.45176470588234,60.245882352941166,92.14176470588235,39.76275794117647,19.712965882352947,16.23219205882353,24.292084058823527,1583.4117647058824,582499.7058823529,61.72823529411765,172.0605882352941,152.94588235294117,200.7617647058824,156.57529411764705,29.396470588235296,5.644117647058823,51.529411764705884,0.11000000000000003,68.84398999999999,40.072258999999995,44.17210229411765,15.75563988235294,51.9819375882353,40.39134794117646,7.6267152,2775.3529411764707,2579.176470588235,2947.235294117647,3672.294117647059,181.13294117647064,124.18647058823527,81.41764705882352,244.82117647058823,141.91352941176473,268.9729411764706,117.76117647058823,122.3058823529412,132.03529411764708,0.9411764705882353,136.02941176470586,124.24117647058826,47.05294823529412,20.97692229411765,31.970129000000004,63.43367376470587,36.56632505882353,69.442462,30.557537176470593,32.961689,35.58621876470588,36.26899711764706,33.416877647058826,0.8823529411764706,0.5882352941176471,4284.0,1702.0,3884.705882352941,980.0,0.6176470588235294
121,Crave,EMPTY SPACE,79039.81818181818,13169.636363636364,885.0,2.1818181818181817,0.36363636363636365,1.3636363636363635,0.45454545454545453,290.45454545454544,0.0,22.727272727272727,409.72727272727275,424.5412936363636,46.82909090909091,2617.5454545454545,560.0,1766.6363636363637,357.6363636363636,850.9090909090909,202.36363636363637,20.90909090909091,4.181818181818182,69.63636363636364,16.363636363636363,326.3636363636364,60.45454545454545,362.90909090909093,44.78545454545455,12.266327954545453,41.48636363636364,11.232071609090909,135.20090909090908,81.96090909090908,62.92181818181817,88.79272727272728,37.00687090909091,22.25753372727273,16.962615363636363,23.77297954545455,1527.6363636363637,549783.2727272727,56.31000000000001,148.4436363636364,172.62181818181818,222.48909090909092,128.7009090909091,26.185454545454544,8.953636363636365,78.36363636363636,0.11454545454545456,66.41897309090908,46.22773772727273,39.13590309090909,14.636360636363639,58.817189818181824,34.075756545454546,7.1070562636363634,3137.3636363636365,3030.5454545454545,3251.818181818182,3816.0,183.80181818181816,124.31,69.26454545454546,251.07545454545453,126.30181818181818,274.31818181818187,103.05636363636364,140.66363636363639,112.34545454545456,0.8181818181818182,104.57272727272725,149.70000000000002,48.78588254545455,18.252304090909092,32.9618129090909,66.56047363636364,33.43952809090909,72.55157,27.448429272727275,38.41609072727273,30.29118118181818,28.550967909090904,40.50676036363637,0.5454545454545454,1.2727272727272727,4284.0,1554.0,3151.909090909091,885.0,0.3939393939393939
122,Creamyy,THE CURLING KIDS,93737.55555555556,15618.777777777777,948.0,3.5555555555555554,0.7777777777777778,1.5555555555555556,0.4444444444444444,387.0,0.1111111111111111,15.555555555555555,472.44444444444446,470.1323322222222,42.17777777777778,2983.222222222222,683.1111111111111,2105.4444444444443,429.6666666666667,877.7777777777778,253.44444444444446,23.77777777777778,4.555555555555555,76.88888888888889,21.444444444444443,285.6666666666667,22.11111111111111,538.1111111111111,78.27555555555556,20.53110722222222,26.775555555555556,7.076745022222223,177.36888888888888,74.87666666666668,55.48777777777778,74.22666666666666,46.57595655555556,19.579203111111113,14.364547499999999,19.480290666666665,1622.7777777777778,602199.0,75.49222222222221,163.22555555555553,152.6977777777778,221.73777777777775,148.01333333333335,21.66222222222222,9.706666666666669,111.44444444444444,0.08666666666666664,70.55555555555557,38.862962,42.03852611111111,19.098512222222226,56.40932666666666,37.904372111111115,5.686301588888889,2935.0,2801.3333333333335,3082.3333333333335,3742.222222222222,186.0377777777778,130.98222222222222,74.39333333333333,258.9211111111111,132.49222222222224,267.2055555555555,124.20777777777776,124.22222222222223,136.14444444444445,0.6666666666666666,129.0111111111111,130.52222222222224,47.579966,18.8158657,33.604167999999994,66.27004755555555,33.729951222222226,68.47332511111112,31.526672555555553,32.99008722222222,35.35906666666667,33.76393244444444,34.50244155555555,2.0,1.5555555555555556,23.0,1673.0,3745.6666666666665,948.0,0.4907407407407407
